name,time,Capabilities,IfRepeater,RSSI,RX-Errors,RX-KBytes,RX-Packets,RX-Phyrate,RX_bitRate,State,TX-Errors,TX-KBytes,TX-Packets,TX-Phyrate,TX_bitRate,apmac,deviceaddress,interface
ap-station_last4,2019-05-03T02:34:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7338,56422,293,0,14,0,89963,112387,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:34:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37060,349323,293,92.2667,14,0,2593421,1803955,293,93.8667,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:34:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47324,494282,527,0,14,0,1298505,956798,260,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:34:31+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1148,150,0,14,0,4583,10371,135,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:35:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7338,56422,293,0,14,0,89968,112398,433,37.3333,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:35:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37061,349334,293,288,14,0,2593427,1803974,293,379.733,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:35:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47324,494282,527,0,14,0,1298510,956809,260,37.3333,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:35:01+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1148,150,0,14,0,4588,10382,135,37.3333,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:35:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7342,56444,293,383.467,14,0,89976,112424,433,274.133,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:35:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37065,349351,88,597.867,14,0,2593434,1803992,293,0,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:35:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47324,494283,585,22.4,14,0,1298515,956821,260,44.8,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:35:31+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1148,150,0,14,0,4593,10393,120,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:35:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7342,56444,293,0,14,0,89981,112434,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:35:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37065,349357,234,251.733,14,0,2593440,1804004,293,2894.4,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:35:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47324,494283,585,0,14,0,1298520,956831,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:35:46+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1149,150,22.4,14,0,4599,10404,150,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:36:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7344,56454,351,0,14,0,89993,112464,433,2808,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:36:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-63,0,37082,349503,293,167.467,14,0,2593773,1804279,293,2832.53,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:36:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47324,494283,585,0,14,0,1298530,956853,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:37:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-61,0,7346,56464,351,767.467,14,0,89999,112482,433,3348.27,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:37:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-61,0,7346,56464,351,0,14,0,89999,112482,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:37:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37086,349527,117,68.2667,14,0,2593781,1804303,293,0,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:37:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47324,494284,585,0,14,0,1298535,956866,390,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:37:31+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1150,150,0,14,0,4614,10439,120,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:37:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-61,0,7346,56464,351,0,14,0,90007,112500,433,4430.4,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:37:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37086,349531,234,183.467,14,0,2593790,1804323,293,4561.6,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:37:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47324,494284,585,0,14,0,1298544,956884,260,4430.4,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:37:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1150,150,0,14,0,4622,10457,135,4430.4,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:38:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7347,56473,351,767.467,14,0,90013,112519,433,548.267,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:38:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37099,349618,293,35.2,14,0,2593970,1804478,293,48,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:38:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-72,0,47324,494285,585,22.4,14,0,1298549,956897,260,44.8,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:38:31+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1150,150,0,14,0,4627,10469,120,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:38:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7347,56473,351,0,14,0,90019,112529,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:38:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-63,0,37099,349623,176,213.333,14,0,2593975,1804490,293,2884.8,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:38:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47324,494285,585,0,14,0,1298549,956897,260,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:38:46+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1151,150,22.4,14,0,4632,10480,150,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:39:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7347,56474,351,24.5333,14,0,90019,112531,390,74.6667,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:39:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-57,0,37101,349630,234,639.467,14,0,2593975,1804491,293,56.5333,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:39:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47324,494285,585,0,14,0,1298554,956909,180,2837.87,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:39:01+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1151,150,0,14,0,4633,10482,120,74.6667,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:39:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7349,56481,351,738.133,14,0,90025,112545,433,451.733,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:39:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37103,349645,351,22.4,14,0,2593983,1804513,293,0,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:39:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47324,494285,585,0,14,0,1298559,956919,260,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:39:31+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1151,150,0,14,0,4638,10492,150,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:40:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7349,56483,351,0,14,0,90035,112568,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:40:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37119,349817,234,8349.33,14,0,2594399,1804847,293,224351,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:40:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47324,494286,585,0,14,0,1298564,956932,260,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:40:16+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1152,150,22.4,14,0,4648,10515,135,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:40:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7349,56483,351,0,14,0,90035,112568,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:40:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-63,0,37121,349826,234,724.8,14,0,2594400,1804849,293,100.267,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:40:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47324,494286,585,0,14,0,1298569,956942,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:40:31+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1152,150,0,14,0,4648,10515,135,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:41:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7350,56488,351,22.4,14,0,90046,112594,433,2845.33,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:41:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-63,0,37124,349844,293,1403.2,14,0,2594414,1804890,263,5260.8,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:41:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47324,494286,585,0,14,0,1298580,956964,260,2800.53,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:41:16+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1152,150,0,14,0,4658,10537,120,2800.53,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:41:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7350,56488,351,0,14,0,90046,112594,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:41:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-59,0,37132,349900,351,4749.33,14,0,2594528,1804986,263,61820.3,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:41:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-71,0,47325,494287,585,22.4,14,0,1298580,956965,260,44.8,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:41:31+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1152,150,0,14,0,4658,10537,120,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:43:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7354,56512,293,53.3333,14,0,90064,112644,433,122.667,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:43:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-61,0,37147,350010,117,0,14,0,2594744,1805182,263,0,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:43:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-73,0,47325,494288,585,22.4,14,0,1298595,957000,260,119.467,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:43:01+02:00," N 1X1 SGI20 SGI40",0,-54,0,109,1153,150,0,14,0,4674,10572,120,74.6667,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:43:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7354,56512,293,0,14,0,90069,112654,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:43:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-63,0,37157,350038,263,5964.27,14,0,2594761,1805217,263,9473.07,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:43:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-73,0,47325,494288,585,0,14,0,1298600,957010,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:43:16+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1154,81,22.4,14,0,4679,10583,120,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:43:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7354,56512,293,0,14,0,90069,112654,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:43:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37158,350047,351,410.133,14,0,2594762,1805226,263,534.4,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:43:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-73,0,47325,494288,585,0,14,0,1298600,957010,260,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:43:31+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1154,81,0,14,0,4679,10583,120,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:43:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7354,56512,293,0,14,0,90074,112664,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:43:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-68,0,37159,350053,351,251.733,14,0,2594768,1805239,263,2937.07,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:43:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-73,0,47325,494288,585,0,14,0,1298600,957010,260,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:43:46+02:00," N 1X1 SGI20 SGI40",0,-56,0,109,1154,81,0,14,0,4679,10583,120,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:44:30+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7356,56524,351,0,14,0,90081,112685,390,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:44:30+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37171,350145,293,4290.29,14,0,2594933,1805385,263,91173.1,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:44:30+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47325,494289,585,24,14,0,1298611,957033,260,48,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:44:30+02:00," N 1X1 SGI20 SGI40",0,-54,0,111,1171,150,1018.86,14,0,4690,10610,150,374.857,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:45:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7357,56532,351,0,14,0,90092,112712,325,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:45:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-63,0,37174,350159,234,1224,14,0,2594946,1805414,263,3821.33,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:45:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47325,494289,585,0,14,0,1298616,957045,260,37.3333,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:45:16+02:00," N 1X1 SGI20 SGI40",0,-53,0,111,1172,150,0,14,0,4700,10633,135,2800.53,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:46:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7360,56547,351,1451.2,14,0,90104,112744,433,3715.73,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:46:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-63,0,37181,350196,234,2385.6,14,0,2594962,1805459,263,5434.67,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:46:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-73,0,47325,494290,176,0,14,0,1298631,957078,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:46:16+02:00," N 1X1 SGI20 SGI40",0,-56,0,111,1173,150,22.4,14,0,4711,10656,135,2808,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:46:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-63,0,37190,350292,293,409.6,14,0,2595183,1805639,263,3254.93,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:46:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-78,0,47325,494290,176,0,14,0,1298631,957078,260,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:46:46+02:00," N 1X1 SGI20 SGI40",0,-54,0,111,1173,150,0,14,0,4711,10656,150,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:47:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7362,56558,390,1117.87,14,0,90116,112774,433,3533.87,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:47:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47325,494290,176,0,14,0,1298642,957100,260,2800.53,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:47:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7362,56558,390,0,14,0,90121,112784,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:47:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37194,350323,351,539.733,14,0,2595196,1805677,195,3274.13,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:47:46+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47325,494291,7,0,14,0,1298642,957101,260,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:47:46+02:00," N 1X1 SGI20 SGI40",0,-57,0,111,1174,150,22.4,14,0,4721,10679,135,44.8,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:48:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7367,56582,433,2793.07,14,0,90129,112813,390,1499.73,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:48:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-63,0,37208,350473,117,6406.93,14,0,2595551,1805953,263,189953,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:48:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-78,0,47325,494291,7,0,14,0,1298652,957123,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:48:31+02:00," N 1X1 SGI20 SGI40",0,-57,0,111,1174,150,0,14,0,4731,10701,135,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:48:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7367,56583,433,22.4,14,0,90134,112824,390,2808,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:49:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7367,56583,433,0,14,0,90134,112826,433,74.6667,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:49:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-63,0,37210,350489,117,597.867,14,0,2595557,1805972,263,0,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:49:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-75,0,47325,494292,7,22.4,14,0,1298657,957136,260,119.467,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:49:01+02:00," N 1X1 SGI20 SGI40",0,-58,0,111,1174,150,0,14,0,4736,10713,120,74.6667,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:49:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-62,0,7369,56595,433,1150.4,14,0,90141,112845,433,821.333,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:49:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37215,350505,234,522.667,14,0,2595566,1805992,263,108.8,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:49:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47325,494292,7,0,14,0,1298662,957146,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:49:31+02:00," N 1X1 SGI20 SGI40",0,-58,0,111,1175,150,0,14,0,4741,10724,135,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:49:46+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7369,56595,433,0,14,0,90149,112863,433,4430.4,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:50:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7370,56597,433,22.4,14,0,90154,112876,433,2808,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:50:16+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-67,0,37218,350525,351,1188.8,14,0,2595582,1806034,293,3825.6,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:50:16+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47325,494292,7,0,14,0,1298671,957166,260,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:50:16+02:00," N 1X1 SGI20 SGI40",0,-55,0,111,1175,150,0,14,0,4750,10744,150,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:51:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-58,0,7371,56604,433,0,14,0,90160,112891,433,37.3333,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:51:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37229,350656,293,375.467,14,0,2595897,1806283,263,488.533,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:51:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47325,494293,527,0,14,0,1298681,957188,260,2800.53,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:51:01+02:00," N 1X1 SGI20 SGI40",0,-57,0,111,1176,150,0,14,0,4760,10766,135,2800.53,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:51:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7371,56604,433,0,14,0,90165,112902,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:51:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-58,0,37235,350698,351,789.333,14,0,2595911,1806335,263,1395.2,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:51:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47325,494293,527,0,14,0,1298686,957199,260,0,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:51:31+02:00," N 1X1 SGI20 SGI40",0,-57,0,111,1176,150,0,14,0,4765,10777,45,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:51:46+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37236,350705,293,321.067,14,0,2595917,1806349,263,2998.93,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:51:46+02:00," N 1X1 SGI20 SGI40",0,-57,0,111,1176,150,0,14,0,4765,10777,45,0,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:52:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7374,56622,433,0,14,0,90173,112926,433,37.3333,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:52:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37236,350712,351,310.4,14,0,2595918,1806355,263,379.733,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:52:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-74,0,47325,494294,527,22.4,14,0,1298691,957211,260,2845.33,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:52:01+02:00," N 1X1 SGI20 SGI40",0,-55,0,111,1176,150,0,14,0,4770,10788,150,2800.53,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:52:16+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7374,56622,433,0,14,0,90178,112936,433,2763.2,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:52:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7374,56622,433,0,14,0,90178,112936,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:52:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-67,0,37252,350848,351,7089.6,14,0,2596239,1806605,263,171730,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:52:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-73,0,47325,494294,527,0,14,0,1298696,957221,260,2763.2,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:52:31+02:00," N 1X1 SGI20 SGI40",0,-57,0,111,1177,150,0,14,0,4775,10799,150,2763.2,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:53:01+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7376,56629,433,0,14,0,90184,112953,433,74.6667,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:53:01+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-60,0,37253,350859,390,620.267,14,0,2596245,1806618,263,0,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:53:01+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-72,0,47325,494294,527,0,14,0,1298701,957232,260,37.3333,A491B16F74AD,8F68,ap1
ap-station_last4,2019-05-03T02:53:01+02:00," N 1X1 SGI20 SGI40",0,-57,0,111,1177,150,0,14,0,4781,10810,120,2800.53,A491B16F74AD,DEF3,ap1
ap-station_last4,2019-05-03T02:53:31+02:00," AC 1X1 SGI20 SGI40 80MHZ",0,-59,0,7376,56630,433,0,14,0,90189,112964,433,0,A491B16F74AD,C865,ap1
ap-station_last4,2019-05-03T02:53:31+02:00," AC 1X1 SGI20 SGI40 80MHZ DB",0,-58,0,37256,350876,293,109.867,14,0,2596253,1806643,263,151.467,A491B16F74AD,7D82,ap1
ap-station_last4,2019-05-03T02:53:31+02:00," AC 2X2 SGI20 SGI40 80MHZ",0,-70,0,47325,494295,585,22.4,14,0,1298707,957244,234,2808,A491B16F74AD,8F68,ap1
